account_id,amount_donated_2013,amount_donated_lifetime,no_donations_lifetime,label,no_seats_tickets,price_level_tickets,no_seats_subs,price_level_subs,subscription_tier_subs,years_since_2013,zip_reduced,zip_matched
001i000000NuOHW,0.0,0.0,0,0,,,2.0,1.0,1.0,,69,2
001i000000NuOHX,0.0,350.0,4,0,,,12.0,1.0,1.0,17.0,94,2
001i000000NuOHa,0.0,0.0,0,0,,,8.0,3.0,1.0,,94,2
001i000000NuOHe,0.0,0.0,0,0,,,10.0,1.0,3.0,,94,2
001i000000NuOHh,0.0,0.0,0,0,,,8.0,1.0,1.0,,94,2
001i000000NuOHi,0.0,450.0,3,0,,,4.0,1.0,0.0,19.0,94,2
001i000000NuOHj,0.0,150.0,2,0,,,4.0,1.0,1.0,19.0,94,2
001i000000NuOHq,0.0,0.0,0,0,,,2.0,2.0,0.0,,90,2
001i000000NuOHr,0.0,750.0,4,0,,,,,,3.0,94,2
001i000000NuOHx,0.0,0.0,0,0,,,2.0,0.0,1.0,,94,2
001i000000NuOHz,0.0,0.0,0,0,,,1.0,1.0,0.0,,95,2
001i000000NuOI3,0.0,50.0,1,0,,,4.0,1.0,1.0,19.0,94,2
001i000000NuOI6,0.0,341.0,7,0,,,17.0,1.0,5.0,19.0,94,2
001i000000NuOI7,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOID,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOIE,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuOIJ,0.0,0.0,0,0,,,2.0,3.0,1.0,,94,2
001i000000NuOIN,0.0,0.0,0,0,,,2.0,3.0,0.0,,95,2
001i000000NuOIO,0.0,96.0,1,0,,,20.0,0.0,3.0,18.0,94,2
001i000000NuOIP,0.0,0.0,0,0,,,1.0,1.0,2.0,,94,2
001i000000NuOIQ,0.0,400.0,5,0,,,4.0,1.0,1.0,20.0,94,2
001i000000NuOIT,0.0,0.0,0,0,,,5.0,3.0,0.0,,95,2
001i000000NuOIU,0.0,0.0,0,0,,,1.0,0.0,2.0,,94,2
001i000000NuOIW,0.0,50.0,1,0,,,2.0,1.0,1.0,20.0,94,2
001i000000NuOIZ,0.0,0.0,0,0,,,15.0,1.0,3.0,,94,2
001i000000NuOIc,0.0,0.0,0,0,,,1.0,2.0,0.0,,94,2
001i000000NuOIe,0.0,1621.0,19,0,,,100.0,1.0,0.0,19.0,94,2
001i000000NuOIf,0.0,79.0,2,0,,,9.0,1.0,1.0,18.0,94,2
001i000000NuOIj,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuOIk,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuOIn,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOIp,0.0,0.0,0,0,,,2.0,3.0,2.0,,94,2
001i000000NuOIs,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOIu,0.0,1778.0,7,0,,,100.0,1.0,0.0,9.0,94,2
001i000000NuOIv,0.0,395.0,6,0,,,12.0,1.0,1.0,19.0,94,2
001i000000NuOIx,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOJ2,0.0,580.0,15,0,,,9.0,1.0,2.0,18.0,94,2
001i000000NuOJ5,0.0,0.0,0,0,,,4.0,0.0,0.0,,94,2
001i000000NuOJ7,0.0,535.0,7,0,,,,,,19.0,94,2
001i000000NuOJH,0.0,0.0,0,0,,,2.0,3.0,0.0,,94,2
001i000000NuOJJ,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOJL,0.0,500.0,1,0,,,2.0,2.0,2.0,17.0,95,2
001i000000NuOJM,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuOJN,0.0,40.0,2,0,,,66.0,1.0,0.0,15.0,95,2
001i000000NuOJO,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOJP,0.0,0.0,0,0,,,1.0,3.0,2.0,,94,2
001i000000NuOJQ,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOJV,0.0,0.0,0,0,,,5.0,1.0,1.0,,94,2
001i000000NuOJW,0.0,0.0,0,0,,,2.0,2.0,2.0,,94,2
001i000000NuOJc,0.0,0.0,0,0,,,2.0,3.0,0.0,,94,2
001i000000NuOJe,0.0,1317.0,7,0,,,,,,28.0,94,2
001i000000NuOJl,0.0,173.0,2,0,,,14.0,1.0,1.0,18.0,94,2
001i000000NuOJp,0.0,75.0,2,0,,,6.0,1.0,0.0,17.0,55,2
001i000000NuOJq,0.0,0.0,0,0,,,8.0,3.0,1.0,,94,2
001i000000NuOJs,0.0,25.0,4,0,,,19.0,1.0,0.0,18.0,94,2
001i000000NuOJt,0.0,150.0,1,0,,,16.0,1.0,1.0,7.0,94,2
001i000000NuOJu,0.0,0.0,0,0,,,4.0,3.0,0.0,,94,2
001i000000NuOJw,0.0,0.0,0,0,,,1.0,2.0,2.0,,94,2
001i000000NuOJx,0.0,150.0,1,0,,,6.0,2.0,1.0,18.0,94,2
001i000000NuOJz,0.0,0.0,0,0,,,2.0,3.0,1.0,,94,2
001i000000NuOK0,0.0,0.0,0,0,,,4.0,1.0,1.0,,95,2
001i000000NuOK1,0.0,0.0,0,0,,,2.0,3.0,0.0,,94,2
001i000000NuOK5,0.0,0.0,0,0,,,4.0,1.0,0.0,,97,2
001i000000NuOKA,0.0,0.0,0,0,40.0,1.0,4.0,1.0,0.0,,95,2
001i000000NuOKC,0.0,10.0,1,0,,,8.0,3.0,1.0,18.0,95,2
001i000000NuOKI,0.0,50.0,2,0,,,4.0,1.0,1.0,19.0,94,2
001i000000NuOKO,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOKP,0.0,0.0,0,0,,,2.0,3.0,1.0,,94,2
001i000000NuOKQ,0.0,0.0,0,0,,,5.0,3.0,0.0,,94,2
001i000000NuOKR,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuOKS,0.0,50.0,1,0,,,17.0,1.0,1.0,18.0,94,2
001i000000NuOKU,0.0,0.0,0,0,,,5.0,1.0,1.0,,94,2
001i000000NuOKV,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuOKW,0.0,0.0,0,0,,,14.0,1.0,1.0,,94,2
001i000000NuOKX,0.0,189.0,3,0,,,24.0,1.0,5.0,17.0,94,2
001i000000NuOKY,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOKZ,0.0,300.0,4,0,,,2.0,1.0,1.0,19.0,94,2
001i000000NuOKc,0.0,81.0,1,0,,,7.0,1.0,1.0,18.0,94,2
001i000000NuOKe,0.0,59.0,2,0,,,5.0,3.0,0.0,18.0,94,2
001i000000NuOKi,0.0,0.0,0,0,,,2.0,3.0,0.0,,94,2
001i000000NuOKk,0.0,105.0,2,0,,,6.0,1.0,1.0,17.0,48,2
001i000000NuOKt,0.0,0.0,0,0,,,6.0,1.0,0.0,,38,2
001i000000NuOKv,0.0,637.0,15,0,,,20.0,1.0,1.0,19.0,94,2
001i000000NuOKw,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuOKy,0.0,0.0,0,0,,,6.0,1.0,1.0,,94,2
001i000000NuOL2,0.0,7072.0,16,0,,,29.0,2.0,1.0,19.0,94,2
001i000000NuOL4,0.0,0.0,0,0,,,2.0,2.0,1.0,,94,2
001i000000NuOL8,0.0,0.0,0,0,,,40.0,5.0,2.0,,94,2
001i000000NuOLF,0.0,0.0,0,0,,,4.0,2.0,1.0,,94,2
001i000000NuOLH,0.0,0.0,0,0,,,1.0,3.0,2.0,,94,2
001i000000NuOLJ,0.0,20.0,1,0,,,2.0,2.0,0.0,18.0,94,2
001i000000NuOLK,0.0,0.0,0,0,,,4.0,1.0,0.0,,94,2
001i000000NuOLM,0.0,0.0,0,0,,,2.0,2.0,0.0,,94,2
001i000000NuOLR,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOLU,0.0,0.0,0,0,,,4.0,1.0,1.0,,19,2
001i000000NuOLX,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuOLc,0.0,1300.0,4,0,,,10.0,3.0,1.0,19.0,94,2
001i000000NuOLg,0.0,360.0,4,0,,,4.0,1.0,1.0,13.0,94,2
001i000000NuOLh,0.0,0.0,0,0,,,12.0,0.0,1.0,,94,2
001i000000NuOLi,0.0,0.0,0,0,,,2.0,3.0,0.0,,94,2
001i000000NuOLj,0.0,15.0,1,0,,,6.0,1.0,1.0,17.0,94,2
001i000000NuOLl,0.0,0.0,0,0,,,4.0,1.0,1.0,,94,2
001i000000NuOLq,0.0,20.0,1,0,,,,,,19.0,94,2
001i000000NuOLs,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOLt,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOLu,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOLv,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuOLz,0.0,1591.0,10,0,,,18.0,1.0,5.0,18.0,94,2
001i000000NuOM2,0.0,0.0,0,0,,,4.0,1.0,3.0,,94,2
001i000000NuOM4,0.0,0.0,0,0,,,2.0,3.0,0.0,,85,2
001i000000NuOM8,0.0,0.0,0,0,,,6.0,2.0,1.0,,94,2
001i000000NuOME,0.0,414.0,10,0,,,7.0,3.0,0.0,19.0,95,2
001i000000NuOMF,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOMG,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuOMK,0.0,550.0,10,0,,,15.0,3.0,1.0,18.0,94,2
001i000000NuOMP,0.0,0.0,0,0,,,4.0,3.0,1.0,,94,2
001i000000NuOMQ,0.0,49.0,4,0,,,7.0,3.0,2.0,14.0,94,2
001i000000NuOMT,0.0,175.0,5,0,,,8.0,1.0,1.0,17.0,94,2
001i000000NuOMX,0.0,100.0,2,0,,,4.0,1.0,0.0,19.0,94,2
001i000000NuOMY,0.0,0.0,0,0,,,10.0,3.0,1.0,,94,2
001i000000NuOMZ,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOMa,0.0,68.0,1,0,,,8.0,3.0,1.0,15.0,94,2
001i000000NuOMf,0.0,1275.0,4,0,86.0,2.0,8.0,3.0,1.0,18.0,94,2
001i000000NuOMg,0.0,5683.0,23,0,,,31.0,2.0,0.0,18.0,94,2
001i000000NuOMm,0.0,25.0,1,0,,,4.0,2.0,1.0,9.0,94,2
001i000000NuOMn,0.0,0.0,0,0,,,6.0,1.0,1.0,,94,2
001i000000NuOMp,0.0,0.0,0,0,,,1.0,0.0,0.0,,94,2
001i000000NuOMs,0.0,50.0,1,0,,,16.0,2.0,0.0,12.0,95,2
001i000000NuOMt,0.0,0.0,0,0,,,8.0,1.0,3.0,,94,2
001i000000NuOMy,0.0,700.0,8,0,,,,,,16.0,94,2
001i000000NuON0,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuON7,0.0,59.0,3,0,,,7.0,5.0,0.0,14.0,94,2
001i000000NuONB,0.0,2117.0,10,0,,,27.0,1.0,1.0,18.0,94,2
001i000000NuONG,0.0,0.0,0,0,,,4.0,1.0,1.0,,94,2
001i000000NuONN,0.0,0.0,0,0,,,4.0,1.0,0.0,,94,2
001i000000NuONO,0.0,287.0,6,0,,,22.0,3.0,1.0,18.0,94,2
001i000000NuONR,0.0,6900.0,16,0,20.0,3.0,15.0,2.0,0.0,19.0,94,2
001i000000NuONT,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuONl,0.0,350.0,1,0,,,,,,21.0,95,2
001i000000NuONn,0.0,0.0,0,0,,,1.0,1.0,2.0,,94,2
001i000000NuONq,0.0,0.0,0,0,,,2.0,3.0,0.0,,94,2
001i000000NuONs,0.0,0.0,0,0,,,,,,,94,2
001i000000NuONt,0.0,0.0,0,0,,,,,,,94,2
001i000000NuONu,0.0,0.0,0,0,,,,,,,94,2
001i000000NuONv,0.0,250.0,2,0,,,2.0,2.0,0.0,15.0,94,2
001i000000NuONy,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuONz,0.0,123.0,1,0,,,6.0,1.0,1.0,15.0,94,2
001i000000NuOO2,0.0,0.0,0,0,,,2.0,3.0,0.0,,95,2
001i000000NuOO4,0.0,250.0,2,0,,,5.0,2.0,1.0,13.0,94,2
001i000000NuOO6,0.0,350.0,1,0,,,2.0,1.0,1.0,19.0,94,2
001i000000NuOOA,0.0,0.0,0,0,,,2.0,3.0,1.0,,94,2
001i000000NuOOB,0.0,0.0,0,0,,,6.0,3.0,4.0,,94,2
001i000000NuOOC,0.0,368.0,3,0,,,2.0,1.0,0.0,18.0,94,2
001i000000NuOOE,0.0,125.0,3,0,46.0,1.0,3.0,2.0,0.0,16.0,94,2
001i000000NuOOG,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOOH,0.0,0.0,0,0,,,1.0,3.0,0.0,,92,2
001i000000NuOOJ,0.0,25.0,1,0,,,8.0,3.0,1.0,16.0,94,2
001i000000NuOOP,0.0,0.0,0,0,,,2.0,1.0,1.0,,95,2
001i000000NuOOV,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOOY,0.0,0.0,0,0,,,4.0,3.0,1.0,,95,2
001i000000NuOOa,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOOj,0.0,6164.0,18,0,,,21.0,1.0,1.0,19.0,94,2
001i000000NuOOk,0.0,0.0,0,0,,,2.0,2.0,1.0,,94,2
001i000000NuOOl,0.0,0.0,0,0,,,6.0,3.0,1.0,,94,2
001i000000NuOOp,0.0,0.0,0,0,,,72.0,1.0,5.0,,94,2
001i000000NuOOq,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOOr,0.0,0.0,0,0,,,1.0,3.0,2.0,,94,2
001i000000NuOOu,0.0,0.0,0,0,,,2.0,2.0,0.0,,95,2
001i000000NuOOv,0.0,100.0,2,0,,,6.0,2.0,1.0,14.0,94,2
001i000000NuOOx,0.0,0.0,0,0,64.0,0.0,,,,,94,2
001i000000NuOP3,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOP4,0.0,293.0,2,0,,,3.0,4.0,0.0,9.0,94,2
001i000000NuOP6,0.0,1635.0,14,0,,,23.0,3.0,1.0,16.0,94,2
001i000000NuOP7,0.0,200.0,2,0,,,2.0,3.0,0.0,8.0,94,2
001i000000NuOPB,0.0,0.0,0,0,,,3.0,2.0,1.0,,94,2
001i000000NuOPC,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOPF,0.0,50.0,1,0,,,2.0,1.0,1.0,18.0,94,2
001i000000NuOPG,0.0,0.0,0,0,,,2.0,3.0,0.0,,94,2
001i000000NuOPI,0.0,0.0,0,0,,,1.0,2.0,2.0,,94,2
001i000000NuOPJ,0.0,0.0,0,0,,,1.0,2.0,0.0,,94,2
001i000000NuOPK,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOPM,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOPO,0.0,0.0,0,0,64.0,3.0,56.0,2.0,0.0,,94,2
001i000000NuOPT,0.0,175.0,2,0,,,2.0,1.0,0.0,19.0,20,2
001i000000NuOPV,0.0,0.0,0,0,23.0,3.0,,,,,94,2
001i000000NuOPW,0.0,0.0,0,0,,,4.0,1.0,0.0,,94,2
001i000000NuOPa,0.0,75.0,2,0,,,1.0,1.0,2.0,16.0,95,2
001i000000NuOPb,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOPg,0.0,0.0,0,0,,,1.0,1.0,0.0,,95,2
001i000000NuOPk,0.0,0.0,0,0,,,1.0,2.0,2.0,,94,2
001i000000NuOPq,0.0,0.0,0,0,,,4.0,3.0,1.0,,94,2
001i000000NuOPt,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOPw,150.0,1044.0,10,0,86.0,4.0,14.0,1.0,0.0,14.0,94,2
001i000000NuOPy,0.0,4570.3,10,0,,,2.0,1.0,0.0,14.0,94,2
001i000000NuOQ1,0.0,0.0,0,0,,,2.0,3.0,2.0,,94,2
001i000000NuOQ2,0.0,0.0,0,0,,,37.0,1.0,2.0,,94,2
001i000000NuOQ4,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOQE,0.0,60.0,2,0,,,4.0,3.0,0.0,18.0,94,2
001i000000NuOQF,0.0,500.0,1,0,,,2.0,1.0,1.0,14.0,94,2
001i000000NuOQI,0.0,0.0,0,0,,,2.0,1.0,0.0,,95,2
001i000000NuOQM,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOQO,0.0,350.0,2,0,,,,,,12.0,94,2
001i000000NuOQQ,0.0,633.0,10,0,,,20.0,1.0,0.0,18.0,95,2
001i000000NuOQR,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOQV,0.0,1577.0,9,0,,,208.0,5.0,6.0,17.0,94,2
001i000000NuOQX,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOQa,0.0,10.0,1,0,,,2.0,3.0,0.0,17.0,94,2
001i000000NuOQd,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOQf,0.0,0.0,0,0,,,2.0,3.0,1.0,,94,2
001i000000NuOQg,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOQj,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOQl,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOQq,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOQs,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOQt,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOQu,0.0,0.0,0,0,40.0,0.0,,,,,94,2
001i000000NuOQv,0.0,0.0,0,0,46.0,2.0,64.0,3.0,0.0,,94,2
001i000000NuOQx,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOQz,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOR4,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOR6,0.0,0.0,0,0,,,1.0,3.0,2.0,,93,2
001i000000NuOR7,0.0,0.0,0,0,23.0,0.0,,,,,94,2
001i000000NuOR8,0.0,0.0,0,0,,,,,,,94,2
001i000000NuORC,0.0,315.0,3,0,,,,,,11.0,94,2
001i000000NuORD,0.0,20.0,1,0,,,,,,14.0,94,2
001i000000NuORE,0.0,75.0,2,0,,,8.0,2.0,0.0,15.0,94,2
001i000000NuORG,0.0,1350.0,13,0,86.0,0.0,24.0,1.0,0.0,18.0,95,2
001i000000NuORI,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuORJ,0.0,0.0,0,0,,,14.0,1.0,1.0,,21,2
001i000000NuORN,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuORQ,0.0,1230.0,11,0,,,11.0,1.0,2.0,15.0,94,2
001i000000NuORU,0.0,25.0,1,0,,,2.0,2.0,0.0,14.0,94,2
001i000000NuORY,0.0,0.0,0,0,,,2.0,3.0,1.0,,94,2
001i000000NuORZ,0.0,50.0,1,0,,,2.0,3.0,1.0,15.0,94,2
001i000000NuORb,0.0,0.0,0,0,,,,,,,94,2
001i000000NuORc,0.0,0.0,0,0,,,,,,,94,2
001i000000NuORg,0.0,0.0,0,0,80.0,3.0,,,,,94,2
001i000000NuORh,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuORj,0.0,0.0,0,0,32.0,0.0,2.0,3.0,0.0,,94,2
001i000000NuORm,0.0,80.0,2,0,,,2.0,1.0,0.0,14.0,95,2
001i000000NuORn,0.0,0.0,0,0,,,,,,,94,2
001i000000NuORr,0.0,0.0,0,0,,,,,,,94,2
001i000000NuORw,0.0,0.0,0,0,,,,,,,94,2
001i000000NuORx,0.0,0.0,0,0,,,2.0,3.0,0.0,,94,2
001i000000NuORy,0.0,140.0,4,0,80.0,2.0,,,,19.0,94,2
001i000000NuORz,0.0,42.0,1,0,,,2.0,2.0,0.0,14.0,60,2
001i000000NuOS4,0.0,30.0,1,0,,,4.0,1.0,0.0,16.0,94,2
001i000000NuOS6,0.0,0.0,0,0,,,,,,,95,2
001i000000NuOS9,0.0,2067.0,19,0,46.0,1.0,31.0,1.0,1.0,19.0,94,2
001i000000NuOSB,0.0,0.0,0,0,,,1.0,0.0,2.0,,94,2
001i000000NuOSC,0.0,100.0,1,0,,,,,,8.0,94,2
001i000000NuOSE,0.0,441.0,8,0,,,10.0,3.0,1.0,19.0,94,2
001i000000NuOSH,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOSI,0.0,285.0,8,0,,,16.0,3.0,1.0,18.0,94,2
001i000000NuOSL,0.0,0.0,0,0,,,2.0,3.0,0.0,,94,2
001i000000NuOST,0.0,0.0,0,0,84.0,0.0,23.0,3.0,0.0,,94,2
001i000000NuOSU,0.0,0.0,0,0,,,2.0,3.0,1.0,,94,2
001i000000NuOSa,0.0,389.0,9,0,,,6.0,1.0,0.0,17.0,95,2
001i000000NuOSb,0.0,18.0,1,0,,,1.0,3.0,2.0,15.0,94,2
001i000000NuOSc,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOSh,0.0,250.0,4,0,,,10.0,3.0,0.0,16.0,96,2
001i000000NuOSi,0.0,0.0,0,0,,,1.0,3.0,2.0,,93,2
001i000000NuOSj,0.0,100.0,1,0,,,4.0,2.0,1.0,17.0,94,2
001i000000NuOSk,0.0,970.0,3,0,,,4.0,4.0,0.0,12.0,94,2
001i000000NuOSl,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOSm,0.0,53.0,2,0,,,4.0,2.0,0.0,15.0,94,2
001i000000NuOSo,0.0,0.0,0,0,40.0,2.0,,,,,94,2
001i000000NuOSq,0.0,0.0,0,0,,,8.0,2.0,0.0,,94,2
001i000000NuOSs,0.0,1250.0,6,0,,,14.0,1.0,1.0,18.0,94,2
001i000000NuOSx,0.0,0.0,0,0,,,8.0,3.0,0.0,,94,2
001i000000NuOSz,0.0,9650.0,18,0,,,,,,19.0,94,2
001i000000NuOT0,0.0,0.0,0,0,23.0,0.0,2.0,1.0,2.0,,94,2
001i000000NuOT1,0.0,0.0,0,0,,,1.0,2.0,2.0,,94,2
001i000000NuOTB,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOTE,0.0,136.0,3,0,,,14.0,1.0,0.0,17.0,94,2
001i000000NuOTK,800.0,2559.0,16,0,,,93.0,2.0,2.0,15.0,94,2
001i000000NuOTL,0.0,0.0,0,0,,,4.0,0.0,1.0,,94,2
001i000000NuOTM,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOTR,0.0,0.0,0,0,,,2.0,2.0,0.0,,94,2
001i000000NuOTS,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOTU,0.0,0.0,0,0,,,1.0,3.0,2.0,,94,2
001i000000NuOTV,0.0,0.0,0,0,,,1.0,3.0,2.0,,95,2
001i000000NuOTX,0.0,500.0,4,0,,,5.0,2.0,1.0,16.0,94,2
001i000000NuOTZ,0.0,18.0,1,0,,,5.0,3.0,0.0,15.0,94,2
001i000000NuOTa,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOTb,0.0,0.0,0,0,,,4.0,1.0,1.0,,94,2
001i000000NuOTk,0.0,0.0,0,0,,,4.0,2.0,0.0,,94,2
001i000000NuOTl,0.0,368.0,8,0,,,18.0,1.0,1.0,18.0,94,2
001i000000NuOTp,0.0,0.0,0,0,,,,,,,37,2
001i000000NuOTr,0.0,0.0,0,0,,,,,,,95,2
001i000000NuOTs,0.0,0.0,0,0,,,3.0,1.0,0.0,,95,2
001i000000NuOTu,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOTv,0.0,1204.0,5,0,,,17.0,1.0,1.0,16.0,94,2
001i000000NuOTw,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOTy,0.0,0.0,0,0,,,4.0,1.0,2.0,,94,2
001i000000NuOU4,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOUE,0.0,61.0,1,0,,,4.0,1.0,0.0,15.0,95,2
001i000000NuOUH,0.0,918.0,5,0,,,8.0,2.0,1.0,18.0,91,2
001i000000NuOUI,0.0,0.0,0,0,,,4.0,2.0,1.0,,95,2
001i000000NuOUN,0.0,0.0,0,0,,,1.0,2.0,2.0,,94,2
001i000000NuOUO,150.0,3372.0,25,1,,,233.0,2.0,1.0,17.0,94,2
001i000000NuOUT,0.0,400.0,4,0,,,9.0,2.0,0.0,16.0,95,2
001i000000NuOUV,0.0,0.0,0,0,,,12.0,0.0,1.0,,94,2
001i000000NuOUa,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOUc,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuOUd,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOUj,0.0,0.0,0,0,,,2.0,2.0,1.0,,94,2
001i000000NuOUk,0.0,0.0,0,0,,,8.0,1.0,5.0,,95,2
001i000000NuOUm,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOUp,0.0,360.0,5,0,,,6.0,3.0,0.0,18.0,94,2
001i000000NuOUq,0.0,18.0,1,0,,,12.0,2.0,0.0,15.0,94,2
001i000000NuOUr,0.0,1750.0,5,0,,,5.0,0.0,0.0,8.0,94,2
001i000000NuOUs,0.0,121.0,4,0,,,5.0,3.0,1.0,18.0,94,2
001i000000NuOUv,0.0,500.0,5,0,,,,,,19.0,87,2
001i000000NuOUw,0.0,523.0,7,0,,,10.0,1.0,1.0,19.0,94,2
001i000000NuOUx,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOUy,0.0,280.0,5,0,,,,,,18.0,nan,2
001i000000NuOUz,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuOV4,0.0,0.0,0,0,,,1.0,1.0,2.0,,95,2
001i000000NuOVG,0.0,400.0,5,0,,,6.0,1.0,0.0,13.0,94,2
001i000000NuOVJ,0.0,0.0,0,0,,,1.0,1.0,2.0,,94,2
001i000000NuOVO,0.0,50.0,1,0,,,5.0,0.0,1.0,18.0,94,2
001i000000NuOVP,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuOVQ,0.0,0.0,0,0,,,2.0,1.0,0.0,,94,2
001i000000NuOVR,0.0,50.0,1,0,,,,,,16.0,94,2
001i000000NuOVV,0.0,275.0,2,0,,,12.0,2.0,1.0,15.0,94,2
001i000000NuOVY,0.0,185.0,3,0,,,4.0,1.0,1.0,17.0,21,2
001i000000NuOVa,0.0,0.0,0,0,,,2.0,0.0,1.0,,94,2
001i000000NuOVb,0.0,197.0,5,0,,,5.0,1.0,0.0,19.0,97,2
001i000000NuOVe,0.0,0.0,0,0,,,2.0,2.0,1.0,,94,2
001i000000NuOVi,0.0,100.0,1,0,,,,,,9.0,94,2
001i000000NuOVo,0.0,0.0,0,0,,,,,,,94,2
001i000000NuOVs,1000.0,15233.67,20,1,80.0,3.0,56.0,0.0,1.0,14.0,94,2
001i000000NuOVz,0.0,0.0,0,0,,,2.0,3.0,1.0,,94,2
001i000000NuOW2,0.0,0.0,0,0,,,8.0,3.0,0.0,,56,2
001i000000NuOW3,0.0,0.0,0,0,,,2.0,3.0,1.0,,94,2
001i000000NuOWA,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuOWB,0.0,250.0,3,0,,,6.0,1.0,1.0,18.0,94,2
001i000000NuOWK,0.0,550.0,5,0,,,2.0,1.0,1.0,9.0,94,2
